TotalPop,Hispanic,White,Black,Asian,Income,Poverty,WorkAtHome,Employed,SelfEmployed,FamilyWork,Unemployment,State_frequency
2322.0444,6.947097,87.160645,4.434632,1.3672678,48446.062,11.802971,0.79658973,992.8727,4.9172797,-0.003514457,1.8876963,12.028705
2598.113,1.8683889,88.0624,6.8592925,-0.13810422,65627.945,8.675534,5.554282,1240.472,3.6400747,-0.005131993,5.4973426,11.613138
2651.556,2.2159793,87.40161,6.8620195,-0.012985962,65663.555,8.740279,5.5254884,1269.8999,3.6767688,-0.004546779,5.596926,11.597575
4681.519,63.71819,27.85583,4.736652,0.7118118,35791.543,25.590195,1.5710891,1641.41,3.3243058,-0.008794325,10.910754,12.803857
2351.6624,7.2069426,86.89252,4.32671,1.437751,48264.254,11.768068,0.82625616,1011.51624,4.8931546,-0.00163314,1.9543705,12.022491
4616.8345,53.484673,37.96188,4.4550967,0.94676447,37686.566,26.4302,1.1326045,1622.6821,2.9450161,-0.000780675,10.692154,12.985041
2094.97,6.80941,86.09166,3.7567065,2.0619957,104464.83,6.3365293,8.730731,1044.2515,6.495367,-0.006161782,7.6930466,12.24447
3360.4429,9.5288105,76.742485,-1.0518261,11.251454,125739.16,3.033317,7.092985,1577.9008,6.5068035,-0.005798119,1.6571736,13.105016
2084.5698,7.106106,86.66029,3.5501978,1.900373,103994.27,6.206033,8.694737,1026.3156,6.3898706,-0.014361653,7.699382,12.249163
2385.6028,7.161007,86.42881,4.565249,1.4810722,48251.145,11.929947,0.835292,1022.7103,4.8931293,-0.00090197,2.007629,12.010561
2668.9478,2.7406032,87.003494,6.8105874,0.1456592,66765.76,8.9293585,5.66803,1270.2047,3.8212771,0.002337617,5.74287,11.60708
2364.9639,13.269255,79.06352,4.05111,1.1030498,40627.887,12.460907,0.61347306,1077.6635,2.0450091,0.00427301,1.8684621,12.192872
2277.4856,17.83721,73.761024,3.4797719,0.81356096,35309.96,12.7919235,0.37809765,1090.9235,0.06500295,-0.002657625,1.6420927,12.3389015
2330.0342,7.0087595,87.09664,4.383083,1.4010696,48207.613,11.762806,0.81059206,996.04175,4.9045863,-0.004527914,1.9457631,12.026777
2701.7263,3.0364845,86.40016,7.1489224,0.053667292,64822.152,9.012623,5.4013357,1297.962,3.5624225,0.005926249,5.610341,11.591721
2783.6345,8.957991,80.75593,1.9913315,6.4166517,112303.06,5.297775,7.7498603,1338.4556,6.428354,-0.005709919,4.9053698,12.579351
2286.7043,17.901737,73.820045,3.5143797,0.8282223,35476.723,12.773598,0.42911875,1100.1508,0.119390994,-0.005968037,1.6912551,12.325141
2107.0896,7.371047,85.88567,3.4577858,1.8616226,104077.57,6.388326,8.697959,1040.5837,6.496871,-0.01410872,7.7280655,12.231529
2281.1633,18.070925,73.57523,3.4608681,0.80324984,34983.324,12.798227,0.34647095,1086.1058,-0.017257662,-0.005658913,1.5793247,12.351962
2619.0447,1.9569137,87.63678,6.8420653,-0.033113256,65649.74,8.83487,5.53286,1256.8616,3.7054162,-0.001673776,5.5587335,11.606669
2325.9788,6.7283525,87.14246,4.191954,1.4393938,48116.87,11.688836,0.7650775,1001.8888,4.903614,-0.00259574,1.8509159,12.022532
2517.9192,3.069349,87.33162,6.2104697,0.41198227,74398.06,8.303205,6.3592668,1226.2335,4.315486,-0.003788474,6.1375604,11.726318
4654.228,53.04241,38.550217,4.5024877,0.9827497,38040.945,26.37571,1.1313661,1630.8953,2.8879654,-1.30E-05,10.5740795,12.977612
2339.3267,6.9699554,86.98581,4.492149,1.4070525,48527.113,11.692574,0.83309805,1000.7118,4.903233,-0.005107421,1.9316201,12.019317
2322.5378,6.5544624,86.931984,4.2595,1.33111,47867.996,11.691417,0.7445401,995.3595,4.910011,-0.003023955,1.8285012,12.032269
3274.9912,9.808392,76.9126,0.13223489,10.410796,121789.2,3.9382653,7.144883,1563.804,6.4440126,-0.008541155,2.2380252,12.951451
2168.6511,6.6855135,86.00414,4.046104,1.9454062,100755.234,6.5947013,8.407137,1073.6089,6.2538314,-0.006616118,7.6404457,12.167711
2309.9648,17.908983,73.70042,3.5286896,0.84912705,35422.133,12.70902,0.39629138,1106.6086,0.07268289,-0.006269935,1.6909175,12.335215
2312.6963,6.725298,87.23577,4.4227815,1.3322606,48462.83,11.780806,0.76703775,983.1804,4.9350796,-0.005583349,1.8289385,12.0427
2295.9846,18.279516,73.28995,3.4103167,0.8186147,34925.855,12.749383,0.32888234,1088.7079,-0.007690402,-0.007886532,1.56423,12.347441
4625.7544,53.11905,38.52052,4.4971385,1.0005949,37712.582,26.502296,1.1058441,1609.2369,2.903952,-5.06E-05,10.706459,12.982972
4649.0757,53.37721,38.119667,4.3012004,1.0656168,38066.19,26.573847,1.0898532,1611.7102,2.886628,0.005092618,10.639537,12.987484
2405.0337,5.954112,87.17369,5.010692,1.0400174,51941.98,11.3207445,1.7847716,1055.5413,4.707055,0.001165596,2.714058,11.931503
4648.6187,53.528866,37.82569,4.394711,0.9076135,38202.312,26.46504,1.1956259,1617.47,2.9228098,-0.001432079,10.667795,12.982996
2283.6013,17.604868,73.97771,3.4275458,0.8450606,35120.766,12.742693,0.34698403,1093.8108,0.027747659,-0.005060825,1.5759344,12.340631
2336.2063,7.167944,86.969635,4.3651805,1.3913534,48342.31,11.802447,0.81058633,999.15454,4.9056606,-0.002096686,1.931129,12.025538
2172.286,7.175394,85.50135,3.9855359,2.1087692,102734.85,6.636743,8.573005,1072.0664,6.412022,-0.002037975,7.6856713,12.214369
2304.5066,17.859022,73.73731,3.482176,0.94228244,35559.473,12.735397,0.3854252,1101.5905,0.08929494,-0.005091849,1.6289678,12.326622
2276.1318,18.401922,73.14606,3.1978056,0.696275,34725.266,12.97718,0.32511914,1079.3873,-0.10259625,-0.008438039,1.5519748,12.374922
2023.6527,6.65199,86.719604,3.34717,1.8886082,105111.77,5.999373,8.844655,1010.9414,6.4887414,-0.015189993,7.7125816,12.270873
2382.636,15.8268385,75.73421,3.7949984,1.0868437,39108.367,12.486282,0.69373906,1141.2332,1.0553036,0.007366446,1.9621363,12.241714
2233.1704,6.0999393,86.155655,4.441507,1.6710563,95393.31,7.021503,7.929557,1090.8964,5.870967,-0.005572352,7.2719474,12.090047
2333.925,6.917343,87.18681,4.205423,1.4205551,48060.332,11.705294,0.77770865,1000.5106,4.915367,-0.003541487,1.8773651,12.023417
2118.5776,7.141464,86.14209,3.742636,2.0522494,103499.55,6.4078546,8.641248,1060.9427,6.3745775,-0.010833862,7.6967897,12.252601
2299.2825,17.640387,73.71759,3.5209029,0.7892897,35518.68,12.757288,0.42915928,1103.4124,0.10174468,-0.004512864,1.6991086,12.327546
4673.835,54.968754,36.477417,4.065146,0.7183621,38528.902,26.49395,1.3365892,1663.27,2.8000114,-0.00458883,10.830742,13.031968
2158.4497,7.1040754,85.71749,3.938844,2.1855805,103301.55,6.5474515,8.615846,1071.9796,6.440551,-0.00364359,7.6934886,12.220485
2169.2117,7.1801176,85.74545,3.9043448,2.011217,102343.73,6.6458592,8.521396,1061.616,6.313603,-0.009306329,7.6401024,12.224594
2340.4624,7.0465183,87.095116,4.3448405,1.4434693,48381.445,11.696739,0.80942404,1003.24304,4.9103413,-0.003366771,1.9062877,12.024927
2313.5156,6.94757,87.330345,4.223802,1.3779693,47950.992,11.759511,0.7524277,988.9658,4.900511,-0.001611116,1.8787069,12.032735
2268.539,17.686293,73.87496,3.5076954,0.7428839,35182.02,12.723761,0.35301316,1085.6423,0.004039316,-0.005573633,1.5966387,12.348322
2406.7441,6.973833,86.445755,4.6711946,1.3493721,49902.28,11.646037,1.2910293,1054.4929,4.840577,0.006258857,2.4255629,11.959395
2647.515,2.5424144,87.26144,7.0809627,-0.08791806,65427.05,8.770444,5.541574,1278.3668,3.6861103,-0.004272017,5.5740542,11.590729
2267.8623,17.74085,73.88598,3.476477,0.7956259,35421.785,12.742975,0.39772093,1089.0792,0.08131459,-0.004301029,1.6477242,12.333259
4652.749,53.68415,37.55815,4.4510446,0.9502528,37425.84,26.572361,1.092359,1614.9337,2.9456625,-0.00201011,10.758813,12.995762
2268.919,17.46806,73.99737,3.3388655,0.80678296,35174.246,12.644983,0.3105775,1087.1549,-0.00963256,-0.005018669,1.5362883,12.348037
2159.3047,7.416294,85.96578,3.9761698,2.1051557,103144.58,6.6152596,8.598576,1080.5708,6.395314,-0.008851069,7.6756,12.22842
3067.0413,28.992947,62.59231,3.869177,0.94099,36297.92,17.175537,0.67814004,1283.7386,1.0576963,0.000583005,4.5705338,12.532697
2366.8955,7.0058165,86.92045,4.44758,1.4281876,48491.184,11.626364,0.7789165,1002.92444,4.94593,-0.000985417,1.9205074,12.018109
2626.112,2.1275136,87.62138,6.954273,-0.06513049,65501.984,8.754429,5.528319,1256.7672,3.6514513,-0.001151341,5.557712,11.604318
2361.4355,6.89042,86.897095,4.6479173,1.3152132,49185.902,11.733006,1.0101882,1009.7811,4.9034524,0.001234976,2.1084466,12.00215
3287.8662,10.209863,76.662735,0.009838424,10.513649,121616.22,3.995706,7.1290846,1564.4213,6.426922,-0.010233986,2.2728424,12.963778
2341.99,7.0023794,87.05264,4.3800874,1.4159493,48163.984,11.729129,0.8045927,998.9553,4.9202433,-0.002147782,1.9698863,12.015863
2648.1907,1.862807,87.786255,6.6477356,-0.22274186,65541.6,8.413449,5.4496107,1272.5852,3.55198,-0.014131012,5.431489,11.594629
2710.8916,3.116845,86.52378,7.1247444,0.054761156,65630.34,8.907891,5.510378,1303.2114,3.7603023,0.00270195,5.673361,11.580931
2721.9163,7.909605,81.41978,1.6380819,6.8469176,115645.805,4.7040086,7.878643,1315.5087,6.485933,-0.006810191,4.578197,12.676685
2075.4243,6.7376394,86.283585,3.6882565,1.9057996,104134.195,6.2871222,8.73515,1033.1453,6.4664927,-0.008988443,7.719284,12.250833
4575.2236,50.63617,40.648457,4.2846227,0.9223068,38355.535,25.733255,1.181063,1615.6759,2.9209538,0.009524432,10.412574,12.903817
2105.0657,7.053377,86.33389,3.80666,2.0321586,103659.305,6.4509587,8.653153,1043.9608,6.421936,-0.007155123,7.7134185,12.237454
3312.347,10.0873,76.45348,0.60889274,10.241117,119777.95,4.3241534,7.0844383,1567.128,6.45113,-0.000459987,2.5040698,12.894023
2118.4087,6.905264,86.10731,3.7691462,2.0306745,103308.31,6.343782,8.628801,1039.0933,6.3808894,-0.007838937,7.6706195,12.223476
4460.906,19.272959,65.84468,3.7347214,10.017508,113919.25,8.996911,6.8077435,2175.5354,6.339619,0.030124469,3.9932096,12.979101
2169.69,7.4031916,85.72386,3.9795535,2.117952,103025.87,6.6838565,8.559879,1072.9889,6.416077,-0.005984101,7.714974,12.224575
4628.516,53.42504,38.04756,4.399218,0.9609766,37674.05,26.459259,1.130953,1625.0403,2.8784108,0.002838326,10.674852,12.982881
2165.0642,5.2285557,87.74708,4.6234593,1.4632018,96030.57,6.6771483,8.05849,1073.3562,5.74566,-0.010423782,7.227704,12.110128
2338.1348,7.083112,86.913666,4.4837403,1.4043872,48535.355,11.747313,0.8240882,1000.97253,4.909394,-0.004418272,1.9473591,12.018449
2642.345,2.1634386,87.4857,6.9641976,-0.003711956,65644.67,8.758129,5.5429654,1265.1199,3.66518,-0.002484593,5.573462,11.60134
3264.402,9.725301,77.12766,-0.22679012,10.569053,122641.36,3.667849,7.195351,1554.6036,6.427734,-0.01197474,2.2322745,12.995664
2292.0825,17.583437,73.88026,3.471553,0.85549974,35717.277,12.787278,0.4227773,1101.487,0.11275914,-0.002264353,1.664144,12.334632
2267.2634,17.824892,73.89798,3.318247,0.8108702,34832.2,12.690027,0.31575072,1084.7683,-0.035166714,-0.005478132,1.5489464,12.351173
2146.981,7.0323277,85.82107,3.7709649,2.1063445,103584.81,6.445976,8.607007,1060.4806,6.417252,-0.007783475,7.627606,12.240848
2353.7305,7.083869,86.84261,4.425218,1.4377983,48554.93,11.724447,0.8034214,998.3739,4.910729,-0.002736616,1.9474764,12.027709
2523.8916,5.4564047,85.20115,5.6457014,1.3230515,83104.76,8.137412,6.859327,1234.619,5.029821,0.002458495,6.5777006,11.86002
4733.2183,72.15665,20.241507,5.5406756,0.9100001,34563.137,24.350266,2.0247009,1692.654,3.799263,0.007258353,10.945681,12.539803
3280.0361,10.136212,76.90869,-0.20353381,10.598002,122401.84,3.7585979,7.1609535,1559.6545,6.452975,-0.016263219,2.2002597,12.986394
2516.6074,3.1020086,87.320984,5.8106966,0.34818527,74441.48,8.26655,6.209846,1216.2389,4.2985363,-0.006257358,6.076016,11.750258
2132.4143,7.0996485,85.8553,3.812589,2.0437586,103539.44,6.502358,8.659661,1061.9122,6.4552026,-0.004369426,7.737555,12.238741
2096.6553,7.222516,86.37093,3.4129488,1.8272481,104241.94,6.265103,8.76393,1028.9741,6.4719143,-0.01694131,7.738485,12.245683
2382.8833,7.2378798,86.42733,4.4288077,1.4644887,48145.2,11.866892,0.8446516,1021.5574,4.9343204,0.003960607,2.05129,11.998053
2589.8467,1.9836786,87.96952,6.8957825,-0.07660939,65750.07,8.654539,5.5966597,1238.9495,3.6165261,-0.004594537,5.495142,11.604001
2168.5042,7.2361965,85.44741,4.1465106,2.1843693,103289.86,6.7107863,8.624973,1076.1915,6.483193,-0.002187136,7.723757,12.22286
2180.7166,7.244525,85.134445,4.067695,2.1586888,102756.7,6.6204314,8.598953,1083.8085,6.48307,0.001327139,7.723311,12.202056
3284.0872,9.773983,76.90656,0.15612634,10.57799,122342.73,3.9295287,7.2007904,1554.9952,6.4530916,-0.006102371,2.2967148,12.963126
2330.3743,8.228609,85.40704,4.5100894,1.3194432,46897.863,11.994228,0.7801117,1012.29663,4.212872,0.001743284,1.856174,12.053548
2556.9084,3.7055986,86.432396,6.243961,0.5256655,74523.29,8.5127535,6.3479776,1241.8081,4.4025574,-0.001021179,6.2028136,11.72012
2175.8618,7.2315006,85.4706,3.985349,2.1096485,102690.62,6.706446,8.580981,1067.5604,6.4288745,-0.003089461,7.7030253,12.213721
2424.5344,14.835444,76.63899,4.0369964,1.1984942,41077.406,12.487436,0.8921815,1153.7618,1.5231977,0.019446803,2.161901,12.166964
2322.8606,7.056342,87.20742,4.4751477,1.354981,48349.777,11.722021,0.7797328,987.9846,4.904441,-0.003294977,1.9393535,12.024114
3292.5356,10.228127,76.42207,-0.19389312,10.548174,121996.12,3.9435334,7.0977907,1570.2527,6.4776754,-0.013315949,2.1881733,12.981539
2487.2996,4.087764,86.566,5.897779,0.8575692,79835.92,8.028938,6.773778,1208.4993,4.770418,-0.000902089,6.48325,11.812998
2318.2847,6.9074574,87.284775,4.352261,1.38429,48085.47,11.768617,0.7724289,989.58374,4.8972993,-0.003000873,1.8920975,12.028936
2542.0564,3.4579084,87.725914,6.0337715,0.3458235,60618.652,9.608063,4.1173496,1203.5518,4.061638,-0.000178727,4.492477,11.7348385
2354.5896,7.2392235,86.78736,4.459455,1.4576962,48199.125,11.816842,0.84301627,1011.8734,4.921024,0.000853268,2.0057468,12.014665
2311.5776,10.849253,82.49343,4.022081,1.1111457,43072.95,12.221818,0.6537987,1035.764,2.9919736,-0.003851461,1.8166604,12.168461
4615.037,52.27445,38.687325,4.602842,1.0803854,38183.145,26.119734,1.187332,1626.4916,2.9962323,0.003927928,10.59322,12.946295
4659.8984,52.118744,38.764076,4.589539,1.12971,38380.598,26.168081,1.1842254,1632.0919,2.9896543,0.006768552,10.607279,12.9402485
2357.4028,7.0459976,86.94384,4.408362,1.4458017,48657.83,11.734938,0.8586236,1008.8225,4.917856,-0.001413765,1.9762878,12.0170765
2697.1733,3.2151887,86.59921,7.1088324,0.13745569,64079.31,8.964572,5.33657,1290.5347,3.5952487,0.010891316,5.513744,11.583626
2618.0571,2.120323,87.665855,6.874231,-0.023352401,65939.12,8.716756,5.6012797,1259.2981,3.661959,-0.002337444,5.542554,11.606167
2374.7534,7.050622,86.560814,4.6788144,1.383856,48931.75,11.834519,0.90235317,1017.17896,4.941883,0.000474465,2.0295382,12.003777
4675.7134,61.184727,29.945456,4.9855084,0.8942194,37284.746,25.311344,1.636798,1661.2485,3.4147527,0.000288916,10.740165,12.769666
2268.0234,17.806192,73.820435,3.376222,0.8032553,35017.207,12.808956,0.36951458,1089.7388,-0.037653897,-0.007752451,1.5616546,12.351994
2398.5583,5.6587524,85.949776,5.209759,1.4174621,88348.836,7.658566,7.33363,1182.1583,5.3527246,-0.001821327,6.896175,11.952574
2091.0442,7.0895243,85.89532,3.4196856,1.9856472,104557.086,6.254274,8.72769,1036.7113,6.4774456,-0.012302759,7.669395,12.251298
4334.796,45.743557,45.58288,4.515552,1.1467547,38775.1,24.091208,1.1098133,1583.0504,2.712121,0.012614396,9.2977085,12.784652
2093.6006,6.881633,86.18951,3.7340558,1.9974413,103872.414,6.3189197,8.701657,1029.9113,6.404244,-0.006983358,7.7279067,12.236288
3240.801,9.453914,77.590645,0.45252547,10.223111,121039.625,3.986116,7.1488333,1542.0217,6.4028616,-0.005145717,2.4730706,12.912841
2142.9248,7.01554,85.37883,3.8332236,2.0948608,103148.75,6.55269,8.5982685,1059.4161,6.4758053,-0.005307856,7.657584,12.227662
4655.6626,53.402042,37.755775,4.554999,1.0734949,37911.25,26.435587,1.1487252,1631.5962,2.9093359,0.00636698,10.6106,12.961857
2144.4365,7.0607395,85.89932,3.8850558,2.0527177,102671.68,6.5173106,8.543216,1058.9016,6.3410697,-0.007751825,7.6547785,12.231163
2280.4944,17.926668,73.77562,3.268614,0.7630329,34552.63,12.808331,0.29709256,1082.7275,-0.11534926,-0.007614675,1.5177531,12.363937
3250.8303,9.835407,77.10556,-0.02325789,10.40639,122557.69,3.7617068,7.198921,1544.7555,6.455557,-0.010809573,2.2592893,12.9645405
3246.2288,10.063829,77.479546,-0.1623532,10.505376,122080.52,3.7844472,7.141254,1552.2854,6.421565,-0.017996462,2.2681608,13.002017
2619.5408,2.1963508,87.63344,6.8706937,0.003575547,65694.08,8.745563,5.556849,1258.0325,3.6338704,-0.004809531,5.5197415,11.60953
3262.743,9.447625,77.47755,0.523639,10.285652,121660.2,3.9047923,7.19304,1542.7583,6.4453464,-0.003246295,2.435155,12.921981
2265.2886,17.995785,73.72375,3.3111422,0.80937696,34648.465,12.773483,0.2905413,1076.3698,-0.07390115,-0.006746131,1.4997559,12.359025
4628.302,52.61761,38.698967,4.617764,0.9961953,38435.36,26.332651,1.2763804,1635.4653,2.9890585,0.004465473,10.718798,12.951864
2169.2812,7.156864,85.47155,3.9626982,2.0300727,102688.01,6.6516366,8.5774355,1071.1096,6.429489,-0.003841165,7.6751704,12.219523
2372.1926,5.4502735,87.83508,5.153917,0.82510304,53107.492,11.126369,2.0966053,1056.1285,4.5649576,-0.008594158,2.8458743,11.9337
2289.685,6.667823,87.57042,4.346294,1.2735956,48459.484,11.666834,0.77836,972.5443,4.928216,-0.004677626,1.8394594,12.042666
2319.1973,17.535427,74.16164,3.583524,0.884758,35589.137,12.744387,0.4176761,1095.5358,0.1932135,-0.001336339,1.6249733,12.334303
2356.0593,6.9871025,86.817894,4.3166165,1.4125781,48179.836,11.703323,0.8393403,1018.224,4.908543,0.002344367,2.0008225,12.000581
2342.83,7.1516323,86.96842,4.2194533,1.4423828,48264.09,11.6727085,0.7912096,1005.0459,4.90305,-0.002853814,1.9170332,12.021948
2360.5063,14.764874,77.212715,3.8135664,1.0464535,39883.676,12.493066,0.70877063,1105.6886,1.3664756,0.006265146,1.8485322,12.22606
2297.234,17.830067,73.67712,3.5186083,0.8666835,35553.586,12.781072,0.39746106,1096.985,0.10753015,-0.00262602,1.6777558,12.326634
2306.8477,18.10184,73.531975,3.593941,0.8302238,34914.98,12.72272,0.35852206,1094.3873,-0.028711291,-0.005981076,1.654357,12.358175
2196.697,6.490094,86.20886,4.3425174,1.8685043,99882.766,6.614425,8.343296,1102.1989,6.141467,-0.009653452,7.525097,12.179132
2729.772,8.2292,81.35725,2.010135,6.3549156,112901.83,5.182238,7.79448,1319.1813,6.4153485,-0.005033019,4.9122667,12.597458
2171.63,7.052662,85.712204,3.5189288,2.4968991,105310.93,6.187097,8.606198,1074.853,6.422238,-0.006230059,7.358475,12.297716
3228.4543,9.322507,77.47112,0.31839308,10.184395,121411.43,4.045654,7.1878443,1529.535,6.4846983,-0.00623754,2.5211434,12.9395
2291.2075,17.404438,73.95255,3.5103428,0.81452084,35731.055,12.783726,0.42281258,1102.0574,0.10539392,-0.005855667,1.5856428,12.316875
2378.634,7.3382998,86.43126,4.6004148,1.3848832,48482.023,11.86649,0.8910819,1020.06287,4.914682,0.001253423,2.0941916,12.003781
2341.092,7.057149,86.98718,4.309191,1.4190764,48447.383,11.737614,0.8253411,1007.55347,4.89969,-0.001052666,1.9417181,12.02155
2166.5066,7.238904,85.64231,3.9434378,2.0707252,102843.92,6.52871,8.577819,1065.1351,6.4201846,-0.007725733,7.6526904,12.219553
2675.2341,2.6128051,87.15595,7.021405,0.024696095,65372.688,8.904094,5.4948406,1273.2893,3.7426953,0.004170192,5.649592,11.595194
2347.2986,7.0944433,86.8906,4.357137,1.4164796,48482.637,11.810724,0.8488444,1008.73157,4.916203,-0.000305328,1.9712958,12.018124
2644.4602,2.4870594,87.41261,6.9980702,-0.017182129,65817.59,8.806226,5.534517,1270.273,3.6723413,-0.001827258,5.533977,11.613394
4658.466,54.398926,36.683445,4.476191,0.9003668,37957.81,26.394644,1.2622689,1639.283,2.9467776,-0.002661723,10.835057,12.994476
2118.1309,6.8728647,85.96088,3.7947257,2.0624273,103720.5,6.386125,8.689315,1047.6138,6.4395547,-0.003276932,7.72259,12.226967
2655.1694,2.4501817,87.342094,7.001518,-0.036974683,65826.02,8.707711,5.5398793,1275.9866,3.6777306,-0.004385295,5.576961,11.593454
2328.8596,6.9603224,87.0083,4.499785,1.3419237,48552.71,11.774567,0.8117732,988.6084,4.9477215,-0.003262642,1.9286137,12.030323
4712.7075,56.653633,34.153656,4.1982503,0.76745486,37830.2,26.545523,1.3063337,1639.2695,2.990304,-0.010811764,10.92737,13.010388
4649.711,55.30607,36.340706,4.5563703,0.9651089,37088.82,26.602036,1.1411251,1622.8696,2.8728204,-0.001289043,10.762031,12.971933
2303.1494,17.945915,73.724884,3.5309088,0.83863115,35863.395,12.730329,0.43238366,1107.5562,0.16179898,-0.002296346,1.6973724,12.338847
2292.4731,18.000086,73.704605,3.3645117,0.798718,35304.367,12.756567,0.37837517,1094.002,0.063352615,-0.005403834,1.5986037,12.339521
3292.8845,10.360966,76.3048,-0.34182993,10.569065,121410.805,4.0050626,7.0431347,1567.5161,6.41997,-0.018105032,2.2217903,12.98414
2300.1558,17.841944,73.6949,3.5904248,0.87749696,35475.875,12.772146,0.40387738,1100.889,0.10165408,-0.003803345,1.6372695,12.341717
2310.4712,11.0299835,82.13869,4.075559,1.0757058,43232.758,12.180537,0.6036264,1018.2013,2.994463,-0.003572452,1.7489567,12.168593
2200.0093,7.432292,85.06632,4.180013,2.1038492,101898.95,6.800863,8.52113,1082.9686,6.395161,-3.65E-05,7.6839414,12.205629
2286.6003,18.079535,73.25855,3.176019,0.8157964,34859.062,12.574756,0.371966,1087.931,0.00968316,-0.012231189,1.4884777,12.371149
2297.3054,18.04133,73.602356,3.4574444,0.8408892,35199.992,12.808608,0.3742062,1092.0758,0.05295899,-0.005192461,1.6367397,12.339777
2300.2625,18.70866,72.95033,3.4573157,0.73425746,34607.547,12.880227,0.33130085,1084.39,-0.08990094,-0.01342428,1.5762119,12.364454
3291.7583,9.910188,76.727036,0.28439078,10.346596,121195.766,4.132151,7.145455,1554.6663,6.470893,-0.004716101,2.4335923,12.921516
4641.768,53.620804,38.315983,4.398313,0.88993263,38612.168,26.304636,1.3041788,1633.3134,2.9206507,0.002270174,10.680285,12.977104
2931.2964,8.599738,79.56264,1.4882845,7.983867,115713.49,4.8444114,7.514556,1408.5696,6.4606686,-0.007123771,3.9064145,12.740066
2281.381,6.6353493,87.77819,4.0200095,1.245009,47676.99,11.537696,0.68687403,965.6676,4.837579,-0.006333279,1.7714663,12.038047
2066.5356,6.8681498,86.13759,3.7461617,1.9936182,104577.2,6.3334947,8.796072,1047.8964,6.5132914,-0.00845896,7.8245564,12.244799
2293.7466,16.474049,75.22307,3.447426,0.7586887,36933.793,12.468349,0.54498017,1078.0111,0.5115018,-0.000133309,1.6194224,12.313749
3292.9404,10.194356,76.62942,0.286589,10.276944,120736.45,4.111341,7.1131654,1565.4843,6.446786,-0.008421603,2.315723,12.9241295
1976.7528,6.3229713,87.46224,3.3089097,1.7557147,105486.42,5.8550735,8.91845,977.76965,6.395216,-0.015491727,7.6862154,12.273628
2640.8801,2.5416744,87.41844,7.053202,-0.038448587,65870.62,8.69222,5.584378,1275.0714,3.6607106,-0.002901244,5.5958314,11.59745
2345.4724,5.268567,86.3329,5.1019473,1.2520068,88158.51,7.527741,7.4083295,1148.3547,5.3446407,-0.003010887,6.9240656,11.964929
2334.6458,6.896599,87.13164,4.302997,1.4301927,48221.055,11.724537,0.8083123,999.17993,4.9225845,-0.002610701,1.9175448,12.020738
2319.937,9.661335,83.92816,4.098512,1.1695545,44962.227,12.208503,0.6160346,1005.5807,3.70621,-0.00384103,1.8090286,12.13004
2654.3066,2.5826805,87.208435,7.009458,0.07669471,65650.54,8.947455,5.5112476,1274.6034,3.7115228,0.000629094,5.5094857,11.611808
2646.8555,2.1950033,87.34288,6.9694333,0.028187497,65823.16,8.80052,5.5452456,1272.8309,3.6760368,-0.001796323,5.5513124,11.608376
2080.3398,6.6742773,86.502144,3.4972317,2.2188237,105832.03,6.064078,8.774066,1039.2429,6.4756203,-0.009420979,7.550134,12.300218
2344.107,6.959879,86.96802,4.467674,1.4106839,48426.48,11.722532,0.8325473,1006.4048,4.920286,-0.004201192,1.9413271,12.0166645
2637.897,2.3291795,87.369675,6.8931212,0.10859893,65679.914,8.811567,5.5504026,1280.9731,3.6626275,0.000954551,5.568454,11.607662
2204.7563,7.2242737,85.26633,4.10809,2.057894,101650.32,6.735595,8.474692,1078.9994,6.359346,-0.002768683,7.640798,12.201661
2373.022,7.1652174,86.5799,4.6088767,1.3994346,48633.926,11.905945,0.9069632,1017.15857,4.9065795,-5.28E-05,2.0624661,12.009016
2083.7478,6.95224,86.215706,3.7417967,1.9697881,104240.086,6.399157,8.781985,1042.5237,6.4782667,-0.004736918,7.7861295,12.251809
2263.4126,7.0983763,84.745445,3.4580605,3.0874395,105920.77,6.134089,8.452364,1119.1891,6.4502187,-0.003875273,7.0205064,12.332862
4637.9175,52.78567,38.415874,4.6771483,1.0387733,38146.8,26.27382,1.2325283,1628.8685,2.9919531,0.006523413,10.6627865,12.953835
2349.0186,10.967786,82.19472,4.190973,1.1772244,43683.344,12.367442,0.58097756,1040.2179,3.3113155,-0.007284182,1.8873515,12.139878
4647.324,54.24724,37.286255,4.3142533,0.903774,37196.18,26.741983,1.0457565,1610.5471,2.8568914,-0.003712091,10.783324,13.021509
3302.809,10.055283,76.71639,0.4355596,10.234716,120402.39,4.160191,7.099086,1562.6174,6.4196854,-0.005339476,2.4003448,12.901087
3269.3594,10.050385,77.2212,-0.3042771,10.609334,123080.16,3.6407256,7.180165,1562.839,6.4694405,-0.015514228,2.2109919,13.0027485
2353.171,7.1345177,86.74398,4.1977983,1.5176945,48286.44,11.767231,0.8276564,1011.5032,4.9273577,0.000829753,1.9402151,12.02237
4603.7974,51.815964,38.956684,4.733361,1.1578226,39006.887,25.95354,1.3166801,1651.8344,3.0516503,0.009711427,10.557499,12.911449
2134.8625,7.059494,85.75158,4.055076,2.1019502,103585.53,6.612368,8.683398,1061.7921,6.46382,-0.002609375,7.741584,12.227285
2120.2307,7.03127,85.79866,3.913378,2.080055,103918.45,6.487868,8.681084,1051.4412,6.5011168,-0.004028264,7.752028,12.228241
